,datetime,month,day,hour,t,Station,x,Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel,Discharge,Cross_Section,Velocity,fric_coeff,slope
12144,2016-09-11 00:00:00,9,11,0,0.0,Montalban,0,2,2,0,2,1,21.6,26.07109969971897,648.0,0.040233178548949,0.035,0.002
12145,2016-09-11 00:00:00,9,11,0,0.0,Sto_Nino,14420,2,2,0,2,1,13.08,54.65917055405155,863.28,0.0633156919586363,0.033,0.0006666666666666
12146,2016-09-11 01:00:00,9,11,1,3600.0,Montalban,0,2,2,0,3,1,21.6,26.07109969971897,648.0,0.040233178548949,0.035,0.002
12147,2016-09-11 01:00:00,9,11,1,3600.0,Sto_Nino,14420,2,2,0,3,1,13.07,54.132407934688224,862.62,0.0627534811790686,0.033,0.0006666666666666
12148,2016-09-11 02:00:00,9,11,2,7200.0,Montalban,0,0,0,0,0,0,21.6,26.07109969971897,648.0,0.040233178548949,0.035,0.002
12149,2016-09-11 02:00:00,9,11,2,7200.0,Sto_Nino,14420,0,0,0,0,0,13.07,54.132407934688224,862.62,0.0627534811790686,0.033,0.0006666666666666
12150,2016-09-11 03:00:00,9,11,3,10800.0,Montalban,0,0,0,0,0,0,21.59,25.816075971767425,647.7,0.039858076226289,0.035,0.002
12151,2016-09-11 03:00:00,9,11,3,10800.0,Sto_Nino,14420,0,0,0,0,0,13.07,54.132407934688224,862.62,0.0627534811790686,0.033,0.0006666666666666
12152,2016-09-11 04:00:00,9,11,4,14400.0,Montalban,0,0,0,0,0,0,21.59,25.816075971767425,647.7,0.039858076226289,0.035,0.002
12153,2016-09-11 04:00:00,9,11,4,14400.0,Sto_Nino,14420,0,0,0,0,0,13.06,53.60973177956539,861.96,0.0621951503312977,0.033,0.0006666666666666
12154,2016-09-11 05:00:00,9,11,5,18000.0,Montalban,0,0,0,0,0,0,21.58,25.56349870803556,647.4,0.0394864051715099,0.035,0.002
12155,2016-09-11 05:00:00,9,11,5,18000.0,Sto_Nino,14420,0,0,0,0,0,13.06,53.60973177956539,861.96,0.0621951503312977,0.033,0.0006666666666666
12156,2016-09-11 06:00:00,9,11,6,21600.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12157,2016-09-11 06:00:00,9,11,6,21600.0,Sto_Nino,14420,0,0,0,0,0,13.06,53.60973177956539,861.96,0.0621951503312977,0.033,0.0006666666666666
12158,2016-09-11 07:00:00,9,11,7,25200.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12159,2016-09-11 07:00:00,9,11,7,25200.0,Sto_Nino,14420,0,0,0,0,0,13.05,53.09111809699288,861.3000000000001,0.0616406804794994,0.033,0.0006666666666666
12160,2016-09-11 08:00:00,9,11,8,28800.0,Montalban,0,0,0,0,0,0,21.57,25.313344901381864,647.1,0.0391181346026608,0.035,0.002
12161,2016-09-11 08:00:00,9,11,8,28800.0,Sto_Nino,14420,0,0,0,0,0,13.04,52.57654299069872,860.64,0.0610900527406333,0.033,0.0006666666666666
12162,2016-09-11 09:00:00,9,11,9,32400.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12163,2016-09-11 09:00:00,9,11,9,32400.0,Sto_Nino,14420,0,0,0,0,0,13.03,52.06598265963137,859.9799999999999,0.0605432482844151,0.033,0.0006666666666666
12164,2016-09-11 10:00:00,9,11,10,36000.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12165,2016-09-11 10:00:00,9,11,10,36000.0,Sto_Nino,14420,0,0,0,0,0,13.02,51.5594133977611,859.3199999999999,0.060000248333288,0.033,0.0006666666666666
12166,2016-09-11 11:00:00,9,11,11,39600.0,Montalban,0,0,0,0,0,0,21.56,25.06559175668369,646.8,0.0387532340084781,0.035,0.002
12167,2016-09-11 11:00:00,9,11,11,39600.0,Sto_Nino,14420,0,0,0,0,0,13.01,51.05681159388232,858.66,0.0594610341623952,0.033,0.0006666666666666
12168,2016-09-11 12:00:00,9,11,12,43200.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12169,2016-09-11 12:00:00,9,11,12,43200.0,Sto_Nino,14420,0,0,0,0,0,13.1,55.72505163054017,864.6,0.0644518293205414,0.033,0.0006666666666666
12170,2016-09-11 13:00:00,9,11,13,46800.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12171,2016-09-11 13:00:00,9,11,13,46800.0,Sto_Nino,14420,0,0,0,0,0,12.99,50.06341638820944,857.34,0.0583938885252168,0.033,0.0006666666666666
12172,2016-09-11 14:00:00,9,11,14,50400.0,Montalban,0,0,0,0,0,0,21.55,24.82021668892243,646.5,0.0383916731460517,0.035,0.002
12173,2016-09-11 14:00:00,9,11,14,50400.0,Sto_Nino,14420,0,0,0,0,0,12.97,49.085610041926856,856.0200000000001,0.0573416626269559,0.033,0.0006666666666666
12174,2016-09-11 15:00:00,9,11,15,54000.0,Montalban,0,0,0,0,0,0,21.54,24.577197321287223,646.1999999999999,0.0380334220385132,0.035,0.002
12175,2016-09-11 15:00:00,9,11,15,54000.0,Sto_Nino,14420,0,0,0,0,0,12.95,48.12320705886582,854.6999999999999,0.0563042085630815,0.033,0.0006666666666666
