,datetime,month,day,hour,t,Station,x,Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel,Discharge,Cross_Section,Velocity,fric_coeff,slope
11280,2016-08-24 00:00:00,8,24,0,0.0,Montalban,0,0,0,0,0,0,21.78,31.10742141118033,653.4000000000001,0.047608542104653,0.035,0.002
11281,2016-08-24 00:00:00,8,24,0,0.0,Sto_Nino,14420,0,0,0,0,0,13.34,69.87023891487516,880.4399999999999,0.0793583196071,0.033,0.0006666666666666
11282,2016-08-24 01:00:00,8,24,1,3600.0,Montalban,0,0,0,0,0,0,21.76,30.50382470527773,652.8000000000001,0.0467276726490161,0.035,0.002
11283,2016-08-24 01:00:00,8,24,1,3600.0,Sto_Nino,14420,0,0,0,0,0,13.32,68.5914851594637,879.12,0.0780228923917823,0.033,0.0006666666666666
11284,2016-08-24 02:00:00,8,24,2,7200.0,Montalban,0,0,0,0,0,0,21.73,29.619902693526395,651.9,0.045436267362366,0.035,0.002
11285,2016-08-24 02:00:00,8,24,2,7200.0,Sto_Nino,14420,0,0,0,0,0,13.3,67.33160289467794,877.8000000000001,0.0767049474762792,0.033,0.0006666666666666
11286,2016-08-24 03:00:00,8,24,3,10800.0,Montalban,0,0,0,0,0,0,21.71,29.044625503782694,651.3000000000001,0.0445948495375137,0.035,0.002
11287,2016-08-24 03:00:00,8,24,3,10800.0,Sto_Nino,14420,0,0,0,0,0,13.28,66.09038098867131,876.4799999999999,0.0754043229607878,0.033,0.0006666666666666
11288,2016-08-24 04:00:00,8,24,4,14400.0,Montalban,0,0,0,0,0,0,21.7,28.76110959319645,651.0,0.044179891848228,0.035,0.002
11289,2016-08-24 04:00:00,8,24,4,14400.0,Sto_Nino,14420,0,0,0,0,0,13.25,64.26307839456854,874.5,0.0734855098851555,0.033,0.0006666666666666
11290,2016-08-24 05:00:00,8,24,5,18000.0,Montalban,0,0,0,0,0,1,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
11291,2016-08-24 05:00:00,8,24,5,18000.0,Sto_Nino,14420,0,0,0,0,1,13.23,63.06759418715868,873.1800000000001,0.0722274836656344,0.033,0.0006666666666666
11292,2016-08-24 06:00:00,8,24,6,21600.0,Montalban,0,0,0,0,0,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
11293,2016-08-24 06:00:00,8,24,6,21600.0,Sto_Nino,14420,0,0,0,0,0,13.21,61.8900439582743,871.86,0.0709862179229168,0.033,0.0006666666666666
11294,2016-08-24 07:00:00,8,24,7,25200.0,Montalban,0,0,0,0,0,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
11295,2016-08-24 07:00:00,8,24,7,25200.0,Sto_Nino,14420,0,0,0,0,0,13.2,61.30793028395156,871.1999999999999,0.0703718208034338,0.033,0.0006666666666666
11296,2016-08-24 08:00:00,8,24,8,28800.0,Montalban,0,0,0,0,0,0,21.67,27.926744817287886,650.1,0.0429576139321456,0.035,0.002
11297,2016-08-24 08:00:00,8,24,8,28800.0,Sto_Nino,14420,0,0,0,0,0,13.18,60.1568990735292,869.88,0.0691553996798744,0.033,0.0006666666666666
11298,2016-08-24 09:00:00,8,24,9,32400.0,Montalban,0,0,0,0,0,0,21.67,27.926744817287886,650.1,0.0429576139321456,0.035,0.002
11299,2016-08-24 09:00:00,8,24,9,32400.0,Sto_Nino,14420,0,0,0,0,0,13.17,59.587931135088766,869.22,0.0685533364799346,0.033,0.0006666666666666
11300,2016-08-24 10:00:00,8,24,10,36000.0,Montalban,0,0,0,0,0,0,21.66,27.653933420462742,649.8,0.0425576076030513,0.035,0.002
11301,2016-08-24 10:00:00,8,24,10,36000.0,Sto_Nino,14420,0,0,0,0,0,13.16,59.02329486939718,868.5600000000001,0.0679553454791807,0.033,0.0006666666666666
11302,2016-08-24 11:00:00,8,24,11,39600.0,Montalban,0,0,0,0,0,0,21.66,27.653933420462742,649.8,0.0425576076030513,0.035,0.002
11303,2016-08-24 11:00:00,8,24,11,39600.0,Sto_Nino,14420,0,0,0,0,0,13.16,59.02329486939718,868.5600000000001,0.0679553454791807,0.033,0.0006666666666666
11304,2016-08-24 12:00:00,8,24,12,43200.0,Montalban,0,0,0,0,0,0,21.65,27.38373563873525,649.5,0.0421612557948194,0.035,0.002
11305,2016-08-24 12:00:00,8,24,12,43200.0,Sto_Nino,14420,0,0,0,0,0,13.15,58.46296531967963,867.9,0.0673614072124434,0.033,0.0006666666666666
11306,2016-08-24 13:00:00,8,24,13,46800.0,Montalban,0,0,0,0,0,0,21.64,27.1161269257992,649.2,0.0417685257637079,0.035,0.002
11307,2016-08-24 13:00:00,8,24,13,46800.0,Sto_Nino,14420,0,0,0,0,0,13.15,58.46296531967963,867.9,0.0673614072124434,0.033,0.0006666666666666
11308,2016-08-24 14:00:00,8,24,14,50400.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
11309,2016-08-24 14:00:00,8,24,14,50400.0,Sto_Nino,14420,0,0,0,0,0,13.14,57.906917626562254,867.24,0.0667715022676101,0.033,0.0006666666666666
11310,2016-08-24 15:00:00,8,24,15,54000.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
11311,2016-08-24 15:00:00,8,24,15,54000.0,Sto_Nino,14420,0,0,0,0,0,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
