,datetime,month,day,hour,t,Station,x,Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel,Discharge,Cross_Section,Velocity,fric_coeff,slope
11664,2016-09-01 00:00:00,9,1,0,0.0,Montalban,0,0,0,0,0,0,21.78,31.10742141118033,653.4000000000001,0.047608542104653,0.035,0.002
11665,2016-09-01 00:00:00,9,1,0,0.0,Sto_Nino,14420,0,0,0,0,0,13.32,68.5914851594637,879.12,0.0780228923917823,0.033,0.0006666666666666
11666,2016-09-01 01:00:00,9,1,1,3600.0,Montalban,0,0,0,0,0,0,21.77,30.804173490842143,653.1,0.0471660901712481,0.035,0.002
11667,2016-09-01 01:00:00,9,1,1,3600.0,Sto_Nino,14420,0,0,0,0,0,13.31,67.95919832412594,878.46,0.0773617447853356,0.033,0.0006666666666666
11668,2016-09-01 02:00:00,9,1,2,7200.0,Montalban,0,0,0,0,0,0,21.76,30.50382470527773,652.8000000000001,0.0467276726490161,0.035,0.002
11669,2016-09-01 02:00:00,9,1,2,7200.0,Sto_Nino,14420,0,0,0,0,0,13.29,66.70867252987908,877.14,0.0760524802538694,0.033,0.0006666666666666
11670,2016-09-01 03:00:00,9,1,3,10800.0,Montalban,0,0,0,0,0,0,21.76,30.50382470527773,652.8000000000001,0.0467276726490161,0.035,0.002
11671,2016-09-01 03:00:00,9,1,3,10800.0,Sto_Nino,14420,0,0,0,0,0,13.27,65.47670212997961,875.8199999999999,0.0747604554931146,0.033,0.0006666666666666
11672,2016-09-01 04:00:00,9,1,4,14400.0,Montalban,0,0,0,0,0,0,21.75,30.206347883575265,652.5,0.046293253461418,0.035,0.002
11673,2016-09-01 04:00:00,9,1,4,14400.0,Sto_Nino,14420,0,0,0,0,0,13.25,64.26307839456854,874.5,0.0734855098851555,0.033,0.0006666666666666
11674,2016-09-01 05:00:00,9,1,5,18000.0,Montalban,0,0,0,0,0,0,21.74,29.911716104355257,652.1999999999999,0.0458627968481374,0.035,0.002
11675,2016-09-01 05:00:00,9,1,5,18000.0,Sto_Nino,14420,0,0,0,0,0,13.24,63.66308173382674,873.84,0.0728543918037933,0.033,0.0006666666666666
11676,2016-09-01 06:00:00,9,1,6,21600.0,Montalban,0,0,0,0,0,0,21.74,29.911716104355257,652.1999999999999,0.0458627968481374,0.035,0.002
11677,2016-09-01 06:00:00,9,1,6,21600.0,Sto_Nino,14420,0,0,0,0,0,13.23,63.06759418715868,873.1800000000001,0.0722274836656344,0.033,0.0006666666666666
11678,2016-09-01 07:00:00,9,1,7,25200.0,Montalban,0,0,0,0,0,0,21.73,29.619902693526395,651.9,0.045436267362366,0.035,0.002
11679,2016-09-01 07:00:00,9,1,7,25200.0,Sto_Nino,14420,0,0,0,0,0,13.22,62.47659011042428,872.5200000000001,0.0716047656333657,0.033,0.0006666666666666
11680,2016-09-01 08:00:00,9,1,8,28800.0,Montalban,0,0,0,0,0,0,21.72,29.330881222059467,651.5999999999999,0.0450136298681084,0.035,0.002
11681,2016-09-01 08:00:00,9,1,8,28800.0,Sto_Nino,14420,0,0,0,0,0,13.21,61.8900439582743,871.86,0.0709862179229168,0.033,0.0006666666666666
11682,2016-09-01 09:00:00,9,1,9,32400.0,Montalban,0,0,0,0,0,0,21.72,29.330881222059467,651.5999999999999,0.0450136298681084,0.035,0.002
11683,2016-09-01 09:00:00,9,1,9,32400.0,Sto_Nino,14420,0,0,0,0,0,13.21,61.8900439582743,871.86,0.0709862179229168,0.033,0.0006666666666666
11684,2016-09-01 10:00:00,9,1,10,36000.0,Montalban,0,0,0,0,0,0,21.71,29.044625503782694,651.3000000000001,0.0445948495375137,0.035,0.002
11685,2016-09-01 10:00:00,9,1,10,36000.0,Sto_Nino,14420,0,0,0,0,0,13.2,61.30793028395156,871.1999999999999,0.0703718208034338,0.033,0.0006666666666666
11686,2016-09-01 11:00:00,9,1,11,39600.0,Montalban,0,0,0,0,0,0,21.7,28.76110959319645,651.0,0.044179891848228,0.035,0.002
11687,2016-09-01 11:00:00,9,1,11,39600.0,Sto_Nino,14420,0,0,0,0,0,13.19,60.73022373909277,870.54,0.0697615545972531,0.033,0.0006666666666666
11688,2016-09-01 12:00:00,9,1,12,43200.0,Montalban,0,0,0,0,0,0,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
11689,2016-09-01 12:00:00,9,1,12,43200.0,Sto_Nino,14420,0,0,0,0,0,13.18,60.1568990735292,869.88,0.0691553996798744,0.033,0.0006666666666666
11690,2016-09-01 13:00:00,9,1,13,46800.0,Montalban,0,0,0,0,0,0,21.69,28.480307783305484,650.7,0.0437687225807676,0.035,0.002
11691,2016-09-01 13:00:00,9,1,13,46800.0,Sto_Nino,14420,0,0,0,0,0,13.17,59.587931135088766,869.22,0.0685533364799346,0.033,0.0006666666666666
11692,2016-09-01 14:00:00,9,1,14,50400.0,Montalban,0,0,0,0,0,0,21.68,28.202194603472,650.4,0.0433613078159163,0.035,0.002
11693,2016-09-01 14:00:00,9,1,14,50400.0,Sto_Nino,14420,0,0,0,0,0,13.16,59.02329486939718,868.5600000000001,0.0679553454791807,0.033,0.0006666666666666
11694,2016-09-01 15:00:00,9,1,15,54000.0,Montalban,0,0,0,0,0,0,21.67,27.926744817287886,650.1,0.0429576139321456,0.035,0.002
11695,2016-09-01 15:00:00,9,1,15,54000.0,Sto_Nino,14420,0,0,0,0,0,13.15,58.46296531967963,867.9,0.0673614072124434,0.033,0.0006666666666666
11696,2016-09-01 16:00:00,9,1,16,57600.0,Montalban,0,0,0,0,0,0,21.66,27.653933420462742,649.8,0.0425576076030513,0.035,0.002
11697,2016-09-01 16:00:00,9,1,16,57600.0,Sto_Nino,14420,0,0,0,0,0,13.15,58.46296531967963,867.9,0.0673614072124434,0.033,0.0006666666666666
11698,2016-09-01 17:00:00,9,1,17,61200.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
11699,2016-09-01 17:00:00,9,1,17,61200.0,Sto_Nino,14420,0,0,0,0,0,13.14,57.906917626562254,867.24,0.0667715022676101,0.033,0.0006666666666666
11700,2016-09-01 18:00:00,9,1,18,64800.0,Montalban,0,0,0,0,0,0,21.62,26.5885796485404,648.6,0.0409938014932784,0.035,0.002
11701,2016-09-01 18:00:00,9,1,18,64800.0,Sto_Nino,14420,0,0,0,0,0,13.13,57.35512702787372,866.58,0.0661856112855982,0.033,0.0006666666666666
11702,2016-09-01 19:00:00,9,1,19,68400.0,Montalban,0,0,0,0,0,0,21.64,27.1161269257992,649.2,0.0417685257637079,0.035,0.002
11703,2016-09-01 19:00:00,9,1,19,68400.0,Sto_Nino,14420,0,0,0,0,0,13.12,56.80756885844677,865.92,0.0656037149603274,0.033,0.0006666666666666
11704,2016-09-01 20:00:00,9,1,20,72000.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
11705,2016-09-01 20:00:00,9,1,20,72000.0,Sto_Nino,14420,0,0,0,0,0,13.11,56.26421854992025,865.26,0.0650257940386938,0.033,0.0006666666666666
11706,2016-09-01 21:00:00,9,1,21,75600.0,Montalban,0,0,0,0,0,0,21.63,26.85108296124791,648.9,0.0413793850535489,0.035,0.002
11707,2016-09-01 21:00:00,9,1,21,75600.0,Sto_Nino,14420,0,0,0,0,0,13.09,55.19004372496185,863.9399999999999,0.0638818016586358,0.033,0.0006666666666666
11708,2016-09-01 22:00:00,9,1,22,79200.0,Montalban,0,0,0,0,0,0,21.62,26.5885796485404,648.6,0.0409938014932784,0.035,0.002
11709,2016-09-01 22:00:00,9,1,22,79200.0,Sto_Nino,14420,0,0,0,0,0,13.08,54.65917055405155,863.28,0.0633156919586363,0.033,0.0006666666666666
11710,2016-09-01 23:00:00,9,1,23,82800.0,Montalban,0,0,0,0,0,0,21.62,26.5885796485404,648.6,0.0409938014932784,0.035,0.002
11711,2016-09-01 23:00:00,9,1,23,82800.0,Sto_Nino,14420,0,0,0,0,0,13.07,54.132407934688224,862.62,0.0627534811790686,0.033,0.0006666666666666
